RegioS,Werkloosheidspercentage_13,Perioden
CR15  ,8.2,2013JJ00
CR15  ,8.8,2014JJ00
CR15  ,8.7,2015JJ00
CR15  ,7.7,2016JJ00
CR15  ,6.5,2017JJ00
CR15  ,5.1,2018JJ00
CR15  ,4.7,2019JJ00
CR15  ,5.1,2020JJ00
CR15  ,4.8,2021JJ00
CR15  ,3.9,2022JJ00
CR15  ,3.5,2023JJ00
CR16  ,7.5,2013JJ00
CR16  ,8.0,2014JJ00
CR16  ,7.4,2015JJ00
CR16  ,6.8,2016JJ00
CR16  ,5.8,2017JJ00
CR16  ,4.6,2018JJ00
CR16  ,4.0,2019JJ00
CR16  ,4.5,2020JJ00
CR16  ,3.8,2021JJ00
CR16  ,3.3,2022JJ00
CR16  ,3.1,2023JJ00
CR17  ,7.5,2013JJ00
CR17  ,7.7,2014JJ00
CR17  ,7.7,2015JJ00
CR17  ,6.6,2016JJ00
CR17  ,5.9,2017JJ00
CR17  ,4.8,2018JJ00
CR17  ,4.1,2019JJ00
CR17  ,4.7,2020JJ00
CR17  ,4.5,2021JJ00
CR17  ,3.8,2022JJ00
CR17  ,3.6,2023JJ00
CR18  ,7.5,2013JJ00
CR18  ,8.1,2014JJ00
CR18  ,7.4,2015JJ00
CR18  ,6.8,2016JJ00
CR18  ,6.0,2017JJ00
CR18  ,4.7,2018JJ00
CR18  ,4.2,2019JJ00
CR18  ,4.6,2020JJ00
CR18  ,3.9,2021JJ00
CR18  ,3.4,2022JJ00
CR18  ,3.3,2023JJ00
CR19  ,7.9,2013JJ00
CR19  ,8.0,2014JJ00
CR19  ,7.3,2015JJ00
CR19  ,6.5,2016JJ00
CR19  ,6.0,2017JJ00
CR19  ,4.8,2018JJ00
CR19  ,4.2,2019JJ00
CR19  ,4.6,2020JJ00
CR19  ,4.0,2021JJ00
CR19  ,3.3,2022JJ00
CR19  ,3.5,2023JJ00
CR20  ,7.2,2013JJ00
CR20  ,7.7,2014JJ00
CR20  ,7.4,2015JJ00
CR20  ,6.6,2016JJ00
CR20  ,5.7,2017JJ00
CR20  ,4.6,2018JJ00
CR20  ,4.0,2019JJ00
CR20  ,4.6,2020JJ00
CR20  ,4.0,2021JJ00
CR20  ,3.5,2022JJ00
CR20  ,3.4,2023JJ00
CR21  ,7.8,2013JJ00
CR21  ,7.6,2014JJ00
CR21  ,7.8,2015JJ00
CR21  ,6.7,2016JJ00
CR21  ,6.1,2017JJ00
CR21  ,4.5,2018JJ00
CR21  ,4.1,2019JJ00
CR21  ,5.0,2020JJ00
CR21  ,4.5,2021JJ00
CR21  ,3.7,2022JJ00
CR21  ,3.8,2023JJ00
CR22  ,8.8,2013JJ00
CR22  ,9.9,2014JJ00
CR22  ,8.4,2015JJ00
CR22  ,8.0,2016JJ00
CR22  ,6.5,2017JJ00
CR22  ,5.4,2018JJ00
CR22  ,4.5,2019JJ00
CR22  ,5.3,2020JJ00
CR22  ,5.3,2021JJ00
CR22  ,3.8,2022JJ00
CR22  ,3.8,2023JJ00
CR23  ,9.1,2013JJ00
CR23  ,9.2,2014JJ00
CR23  ,8.4,2015JJ00
CR23  ,7.6,2016JJ00
CR23  ,6.4,2017JJ00
CR23  ,5.3,2018JJ00
CR23  ,4.7,2019JJ00
CR23  ,5.9,2020JJ00
CR23  ,6.4,2021JJ00
CR23  ,4.6,2022JJ00
CR23  ,4.6,2023JJ00
CR24  ,7.8,2013JJ00
CR24  ,8.2,2014JJ00
CR24  ,7.7,2015JJ00
CR24  ,6.8,2016JJ00
CR24  ,5.9,2017JJ00
CR24  ,4.9,2018JJ00
CR24  ,4.2,2019JJ00
CR24  ,5.0,2020JJ00
CR24  ,4.2,2021JJ00
CR24  ,3.6,2022JJ00
CR24  ,3.6,2023JJ00
CR25  ,7.3,2013JJ00
CR25  ,7.4,2014JJ00
CR25  ,7.0,2015JJ00
CR25  ,6.6,2016JJ00
CR25  ,5.7,2017JJ00
CR25  ,4.5,2018JJ00
CR25  ,4.2,2019JJ00
CR25  ,4.7,2020JJ00
CR25  ,4.1,2021JJ00
CR25  ,3.5,2022JJ00
CR25  ,3.6,2023JJ00
CR26  ,9.9,2013JJ00
CR26  ,10.9,2014JJ00
CR26  ,10.3,2015JJ00
CR26  ,9.6,2016JJ00
CR26  ,7.9,2017JJ00
CR26  ,6.0,2018JJ00
CR26  ,5.7,2019JJ00
CR26  ,6.4,2020JJ00
CR26  ,5.8,2021JJ00
CR26  ,4.7,2022JJ00
CR26  ,4.6,2023JJ00
CR27  ,7.6,2013JJ00
CR27  ,8.0,2014JJ00
CR27  ,7.7,2015JJ00
CR27  ,7.1,2016JJ00
CR27  ,6.0,2017JJ00
CR27  ,4.7,2018JJ00
CR27  ,4.2,2019JJ00
CR27  ,4.9,2020JJ00
CR27  ,4.3,2021JJ00
CR27  ,3.8,2022JJ00
CR27  ,3.7,2023JJ00
CR28  ,7.3,2013JJ00
CR28  ,7.5,2014JJ00
CR28  ,7.3,2015JJ00
CR28  ,6.8,2016JJ00
CR28  ,5.6,2017JJ00
CR28  ,4.4,2018JJ00
CR28  ,4.1,2019JJ00
CR28  ,4.7,2020JJ00
CR28  ,3.9,2021JJ00
CR28  ,3.4,2022JJ00
CR28  ,3.2,2023JJ00
CR29  ,10.5,2013JJ00
CR29  ,11.3,2014JJ00
CR29  ,10.8,2015JJ00
CR29  ,9.8,2016JJ00
CR29  ,7.9,2017JJ00
CR29  ,6.1,2018JJ00
CR29  ,5.8,2019JJ00
CR29  ,6.2,2020JJ00
CR29  ,5.6,2021JJ00
CR29  ,4.5,2022JJ00
CR29  ,4.4,2023JJ00
CR30  ,8.0,2013JJ00
CR30  ,8.4,2014JJ00
CR30  ,7.9,2015JJ00
CR30  ,7.2,2016JJ00
CR30  ,6.1,2017JJ00
CR30  ,5.0,2018JJ00
CR30  ,4.4,2019JJ00
CR30  ,5.0,2020JJ00
CR30  ,4.2,2021JJ00
CR30  ,3.6,2022JJ00
CR30  ,3.6,2023JJ00
CR31  ,7.8,2013JJ00
CR31  ,7.2,2014JJ00
CR31  ,7.8,2015JJ00
CR31  ,6.8,2016JJ00
CR31  ,5.6,2017JJ00
CR31  ,4.8,2018JJ00
CR31  ,4.3,2019JJ00
CR31  ,4.6,2020JJ00
CR31  ,4.3,2021JJ00
CR31  ,3.5,2022JJ00
CR31  ,3.2,2023JJ00
CR32  ,7.2,2013JJ00
CR32  ,6.7,2014JJ00
CR32  ,7.0,2015JJ00
CR32  ,6.1,2016JJ00
CR32  ,5.4,2017JJ00
CR32  ,4.5,2018JJ00
CR32  ,4.0,2019JJ00
CR32  ,4.4,2020JJ00
CR32  ,4.0,2021JJ00
CR32  ,3.3,2022JJ00
CR32  ,3.0,2023JJ00
CR33  ,8.0,2013JJ00
CR33  ,8.4,2014JJ00
CR33  ,8.2,2015JJ00
CR33  ,7.4,2016JJ00
CR33  ,6.0,2017JJ00
CR33  ,5.0,2018JJ00
CR33  ,4.4,2019JJ00
CR33  ,4.9,2020JJ00
CR33  ,3.7,2021JJ00
CR33  ,3.6,2022JJ00
CR33  ,3.7,2023JJ00
CR34  ,8.2,2013JJ00
CR34  ,8.6,2014JJ00
CR34  ,8.4,2015JJ00
CR34  ,7.3,2016JJ00
CR34  ,5.9,2017JJ00
CR34  ,4.8,2018JJ00
CR34  ,4.5,2019JJ00
CR34  ,4.7,2020JJ00
CR34  ,3.5,2021JJ00
CR34  ,3.6,2022JJ00
CR34  ,3.6,2023JJ00
CR35  ,7.5,2013JJ00
CR35  ,8.1,2014JJ00
CR35  ,7.7,2015JJ00
CR35  ,6.7,2016JJ00
CR35  ,5.6,2017JJ00
CR35  ,4.7,2018JJ00
CR35  ,4.2,2019JJ00
CR35  ,4.4,2020JJ00
CR35  ,3.3,2021JJ00
CR35  ,3.3,2022JJ00
CR35  ,3.3,2023JJ00
CR36  ,8.3,2013JJ00
CR36  ,8.9,2014JJ00
CR36  ,8.4,2015JJ00
CR36  ,7.3,2016JJ00
CR36  ,5.9,2017JJ00
CR36  ,5.1,2018JJ00
CR36  ,4.5,2019JJ00
CR36  ,4.9,2020JJ00
CR36  ,3.9,2021JJ00
CR36  ,3.6,2022JJ00
CR36  ,3.7,2023JJ00
CR37  ,8.0,2013JJ00
CR37  ,8.5,2014JJ00
CR37  ,7.9,2015JJ00
CR37  ,6.7,2016JJ00
CR37  ,5.9,2017JJ00
CR37  ,4.6,2018JJ00
CR37  ,4.0,2019JJ00
CR37  ,4.7,2020JJ00
CR37  ,3.8,2021JJ00
CR37  ,3.5,2022JJ00
CR37  ,3.5,2023JJ00
CR38  ,7.7,2013JJ00
CR38  ,7.7,2014JJ00
CR38  ,7.5,2015JJ00
CR38  ,6.6,2016JJ00
CR38  ,5.9,2017JJ00
CR38  ,4.8,2018JJ00
CR38  ,4.1,2019JJ00
CR38  ,4.7,2020JJ00
CR38  ,3.8,2021JJ00
CR38  ,3.6,2022JJ00
CR38  ,3.5,2023JJ00
CR39  ,8.6,2013JJ00
CR39  ,8.7,2014JJ00
CR39  ,8.5,2015JJ00
CR39  ,7.4,2016JJ00
CR39  ,6.5,2017JJ00
CR39  ,5.2,2018JJ00
CR39  ,4.7,2019JJ00
CR39  ,5.2,2020JJ00
CR39  ,4.1,2021JJ00
CR39  ,3.9,2022JJ00
CR39  ,3.9,2023JJ00
CR40  ,10.6,2013JJ00
CR40  ,11.2,2014JJ00
CR40  ,9.6,2015JJ00
CR40  ,8.9,2016JJ00
CR40  ,7.2,2017JJ00
CR40  ,5.8,2018JJ00
CR40  ,4.9,2019JJ00
CR40  ,5.4,2020JJ00
CR40  ,5.4,2021JJ00
CR40  ,4.1,2022JJ00
CR40  ,4.1,2023JJ00
GM1680,7.3,2013JJ00
GM1680,7.8,2014JJ00
GM1680,7.3,2015JJ00
GM1680,7.0,2016JJ00
GM1680,6.1,2017JJ00
GM1680,4.3,2018JJ00
GM1680,3.8,2019JJ00
GM1680,4.2,2020JJ00
GM1680,2.8,2021JJ00
GM1680,3.2,2022JJ00
GM1680,2.8,2023JJ00
GM0358,7.2,2013JJ00
GM0358,7.1,2014JJ00
GM0358,6.8,2015JJ00
GM0358,6.4,2016JJ00
GM0358,5.2,2017JJ00
GM0358,4.1,2018JJ00
GM0358,3.7,2019JJ00
GM0358,4.5,2020JJ00
GM0358,4.3,2021JJ00
GM0358,3.4,2022JJ00
GM0358,3.4,2023JJ00
GM0197,6.5,2013JJ00
GM0197,7.3,2014JJ00
GM0197,6.8,2015JJ00
GM0197,6.2,2016JJ00
GM0197,5.5,2017JJ00
GM0197,4.2,2018JJ00
GM0197,3.7,2019JJ00
GM0197,3.9,2020JJ00
GM0197,3.4,2021JJ00
GM0197,3.0,2022JJ00
GM0197,2.9,2023JJ00
GM0059,8.5,2013JJ00
GM0059,9.9,2014JJ00
GM0059,8.5,2015JJ00
GM0059,7.2,2016JJ00
GM0059,6.1,2017JJ00
GM0059,5.1,2018JJ00
GM0059,4.3,2019JJ00
GM0059,4.8,2020JJ00
GM0059,3.8,2021JJ00
GM0059,3.3,2022JJ00
GM0059,3.3,2023JJ00
GM0482,6.9,2013JJ00
GM0482,7.5,2014JJ00
GM0482,7.0,2015JJ00
GM0482,6.5,2016JJ00
GM0482,5.9,2017JJ00
GM0482,4.6,2018JJ00
GM0482,4.1,2019JJ00
GM0482,4.7,2020JJ00
GM0482,4.0,2021JJ00
GM0482,3.4,2022JJ00
GM0482,3.3,2023JJ00
GM0613,7.6,2013JJ00
GM0613,8.0,2014JJ00
GM0613,7.4,2015JJ00
GM0613,6.4,2016JJ00
GM0613,5.7,2017JJ00
GM0613,4.2,2018JJ00
GM0613,4.1,2019JJ00
GM0613,4.6,2020JJ00
GM0613,4.1,2021JJ00
GM0613,3.3,2022JJ00
GM0613,3.4,2023JJ00
GM0361,8.4,2013JJ00
GM0361,8.5,2014JJ00
GM0361,7.6,2015JJ00
GM0361,6.7,2016JJ00
GM0361,6.3,2017JJ00
GM0361,4.9,2018JJ00
GM0361,4.4,2019JJ00
GM0361,4.8,2020JJ00
GM0361,4.2,2021JJ00
GM0361,3.4,2022JJ00
GM0361,3.6,2023JJ00
GM0141,10.1,2013JJ00
GM0141,11.2,2014JJ00
GM0141,12.0,2015JJ00
GM0141,10.4,2016JJ00
GM0141,8.4,2017JJ00
GM0141,6.3,2018JJ00
GM0141,5.1,2019JJ00
GM0141,5.6,2020JJ00
GM0141,4.9,2021JJ00
GM0141,4.1,2022JJ00
GM0141,4.0,2023JJ00
GM0034,12.2,2013JJ00
GM0034,12.7,2014JJ00
GM0034,10.8,2015JJ00
GM0034,10.0,2016JJ00
GM0034,7.7,2017JJ00
GM0034,6.2,2018JJ00
GM0034,5.2,2019JJ00
GM0034,5.9,2020JJ00
GM0034,6.4,2021JJ00
GM0034,4.5,2022JJ00
GM0034,4.5,2023JJ00
GM0484,7.0,2013JJ00
GM0484,7.2,2014JJ00
GM0484,6.7,2015JJ00
GM0484,6.9,2016JJ00
GM0484,5.4,2017JJ00
GM0484,4.2,2018JJ00
GM0484,4.0,2019JJ00
GM0484,5.0,2020JJ00
GM0484,3.8,2021JJ00
GM0484,3.5,2022JJ00
GM0484,3.2,2023JJ00
GM1723,6.6,2013JJ00
GM1723,6.4,2014JJ00
GM1723,6.6,2015JJ00
GM1723,6.1,2016JJ00
GM1723,5.4,2017JJ00
GM1723,4.2,2018JJ00
GM1723,3.7,2019JJ00
GM1723,3.9,2020JJ00
GM1723,3.2,2021JJ00
GM1723,2.8,2022JJ00
GM1723,2.9,2023JJ00
GM1959,6.9,2013JJ00
GM1959,7.2,2014JJ00
GM1959,7.2,2015JJ00
GM1959,6.4,2016JJ00
GM1959,5.4,2017JJ00
GM1959,4.3,2018JJ00
GM1959,3.7,2019JJ00
GM1959,3.9,2020JJ00
GM1959,2.9,2021JJ00
GM1959,2.9,2022JJ00
GM1959,2.9,2023JJ00
GM0060,7.3,2013JJ00
GM0060,7.1,2014JJ00
GM0060,7.1,2015JJ00
GM0060,6.8,2016JJ00
GM0060,5.5,2017JJ00
GM0060,4.2,2018JJ00
GM0060,3.7,2019JJ00
GM0060,4.7,2020JJ00
GM0060,3.9,2021JJ00
GM0060,3.2,2022JJ00
GM0060,3.2,2023JJ00
GM0307,7.5,2013JJ00
GM0307,8.2,2014JJ00
GM0307,8.3,2015JJ00
GM0307,6.6,2016JJ00
GM0307,6.1,2017JJ00
GM0307,4.9,2018JJ00
GM0307,4.3,2019JJ00
GM0307,4.8,2020JJ00
GM0307,4.6,2021JJ00
GM0307,3.8,2022JJ00
GM0307,3.5,2023JJ00
GM0362,8.7,2013JJ00
GM0362,8.5,2014JJ00
GM0362,7.9,2015JJ00
GM0362,7.6,2016JJ00
GM0362,6.1,2017JJ00
GM0362,5.4,2018JJ00
GM0362,4.6,2019JJ00
GM0362,5.6,2020JJ00
GM0362,6.2,2021JJ00
GM0362,4.5,2022JJ00
GM0362,4.6,2023JJ00
GM0363,9.8,2013JJ00
GM0363,9.8,2014JJ00
GM0363,8.8,2015JJ00
GM0363,7.9,2016JJ00
GM0363,6.7,2017JJ00
GM0363,5.7,2018JJ00
GM0363,5.0,2019JJ00
GM0363,6.4,2020JJ00
GM0363,7.2,2021JJ00
GM0363,5.0,2022JJ00
GM0363,5.0,2023JJ00
GM0200,7.4,2013JJ00
GM0200,8.6,2014JJ00
GM0200,8.2,2015JJ00
GM0200,7.6,2016JJ00
GM0200,6.2,2017JJ00
GM0200,5.0,2018JJ00
GM0200,4.3,2019JJ00
GM0200,4.9,2020JJ00
GM0200,4.0,2021JJ00
GM0200,3.8,2022JJ00
GM0200,3.4,2023JJ00
GM0202,9.1,2013JJ00
GM0202,11.0,2014JJ00
GM0202,10.4,2015JJ00
GM0202,8.4,2016JJ00
GM0202,7.8,2017JJ00
GM0202,5.7,2018JJ00
GM0202,5.6,2019JJ00
GM0202,5.9,2020JJ00
GM0202,6.1,2021JJ00
GM0202,4.4,2022JJ00
GM0202,3.9,2023JJ00
GM0106,8.1,2013JJ00
GM0106,8.5,2014JJ00
GM0106,8.7,2015JJ00
GM0106,8.1,2016JJ00
GM0106,6.6,2017JJ00
GM0106,5.3,2018JJ00
GM0106,4.1,2019JJ00
GM0106,4.8,2020JJ00
GM0106,3.4,2021JJ00
GM0106,3.7,2022JJ00
GM0106,3.7,2023JJ00
GM0743,6.8,2013JJ00
GM0743,7.2,2014JJ00
GM0743,7.1,2015JJ00
GM0743,6.4,2016JJ00
GM0743,5.4,2017JJ00
GM0743,4.4,2018JJ00
GM0743,4.0,2019JJ00
GM0743,4.5,2020JJ00
GM0743,3.4,2021JJ00
GM0743,3.2,2022JJ00
GM0743,3.2,2023JJ00
GM0744,8.0,2013JJ00
GM0744,8.1,2014JJ00
GM0744,8.0,2015JJ00
GM0744,6.8,2016JJ00
GM0744,5.9,2017JJ00
GM0744,4.7,2018JJ00
GM0744,4.2,2019JJ00
GM0744,4.3,2020JJ00
GM0744,3.7,2021JJ00
GM0744,3.1,2022JJ00
GM0744,3.2,2023JJ00
GM0308,7.7,2013JJ00
GM0308,7.7,2014JJ00
GM0308,8.0,2015JJ00
GM0308,6.8,2016JJ00
GM0308,5.7,2017JJ00
GM0308,4.6,2018JJ00
GM0308,4.2,2019JJ00
GM0308,4.6,2020JJ00
GM0308,3.7,2021JJ00
GM0308,3.4,2022JJ00
GM0308,3.3,2023JJ00
GM0489,7.6,2013JJ00
GM0489,7.9,2014JJ00
GM0489,7.4,2015JJ00
GM0489,6.9,2016JJ00
GM0489,6.3,2017JJ00
GM0489,5.0,2018JJ00
GM0489,4.0,2019JJ00
GM0489,4.9,2020JJ00
GM0489,4.1,2021JJ00
GM0489,3.8,2022JJ00
GM0489,3.4,2023JJ00
GM0203,6.5,2013JJ00
GM0203,7.3,2014JJ00
GM0203,6.5,2015JJ00
GM0203,5.8,2016JJ00
GM0203,5.2,2017JJ00
GM0203,4.0,2018JJ00
GM0203,3.6,2019JJ00
GM0203,4.0,2020JJ00
GM0203,3.5,2021JJ00
GM0203,3.3,2022JJ00
GM0203,3.0,2023JJ00
GM0888,7.5,2013JJ00
GM0888,7.5,2014JJ00
GM0888,7.5,2015JJ00
GM0888,6.7,2016JJ00
GM0888,5.5,2017JJ00
GM0888,4.9,2018JJ00
GM0888,4.4,2019JJ00
GM0888,4.5,2020JJ00
GM0888,3.7,2021JJ00
GM0888,3.4,2022JJ00
GM0888,3.3,2023JJ00
GM1954,7.6,2013JJ00
GM1954,7.7,2014JJ00
GM1954,7.2,2015JJ00
GM1954,6.5,2016JJ00
GM1954,5.8,2017JJ00
GM1954,4.7,2018JJ00
GM1954,4.0,2019JJ00
GM1954,4.4,2020JJ00
GM1954,3.3,2021JJ00
GM1954,3.1,2022JJ00
GM1954,3.1,2023JJ00
GM0889,8.1,2013JJ00
GM0889,8.3,2014JJ00
GM0889,8.3,2015JJ00
GM0889,7.6,2016JJ00
GM0889,6.1,2017JJ00
GM0889,4.7,2018JJ00
GM0889,4.1,2019JJ00
GM0889,4.6,2020JJ00
GM0889,3.8,2021JJ00
GM0889,3.3,2022JJ00
GM0889,3.3,2023JJ00
GM1945,7.5,2013JJ00
GM1945,7.9,2014JJ00
GM1945,7.4,2015JJ00
GM1945,6.6,2016JJ00
GM1945,6.1,2017JJ00
GM1945,4.8,2018JJ00
GM1945,4.2,2019JJ00
GM1945,4.4,2020JJ00
GM1945,3.6,2021JJ00
GM1945,3.2,2022JJ00
GM1945,3.0,2023JJ00
GM1724,6.9,2013JJ00
GM1724,7.3,2014JJ00
GM1724,7.2,2015JJ00
GM1724,6.2,2016JJ00
GM1724,5.0,2017JJ00
GM1724,4.1,2018JJ00
GM1724,3.6,2019JJ00
GM1724,4.4,2020JJ00
GM1724,3.1,2021JJ00
GM1724,3.1,2022JJ00
GM1724,2.9,2023JJ00
GM0893,7.9,2013JJ00
GM0893,8.0,2014JJ00
GM0893,7.6,2015JJ00
GM0893,6.7,2016JJ00
GM0893,6.1,2017JJ00
GM0893,4.6,2018JJ00
GM0893,4.0,2019JJ00
GM0893,4.3,2020JJ00
GM0893,3.6,2021JJ00
GM0893,3.5,2022JJ00
GM0893,3.3,2023JJ00
GM0373,7.3,2013JJ00
GM0373,7.5,2014JJ00
GM0373,6.8,2015JJ00
GM0373,6.1,2016JJ00
GM0373,5.5,2017JJ00
GM0373,5.0,2018JJ00
GM0373,4.0,2019JJ00
GM0373,4.3,2020JJ00
GM0373,3.4,2021JJ00
GM0373,3.2,2022JJ00
GM0373,3.2,2023JJ00
GM0748,8.0,2013JJ00
GM0748,8.7,2014JJ00
GM0748,8.9,2015JJ00
GM0748,8.7,2016JJ00
GM0748,7.0,2017JJ00
GM0748,5.4,2018JJ00
GM0748,5.0,2019JJ00
GM0748,5.4,2020JJ00
GM0748,4.4,2021JJ00
GM0748,4.0,2022JJ00
GM0748,3.9,2023JJ00
GM1859,7.2,2013JJ00
GM1859,7.6,2014JJ00
GM1859,7.3,2015JJ00
GM1859,6.4,2016JJ00
GM1859,5.6,2017JJ00
GM1859,4.4,2018JJ00
GM1859,3.8,2019JJ00
GM1859,4.2,2020JJ00
GM1859,3.3,2021JJ00
GM1859,2.9,2022JJ00
GM1859,2.9,2023JJ00
GM1721,7.1,2013JJ00
GM1721,7.1,2014JJ00
GM1721,6.9,2015JJ00
GM1721,6.1,2016JJ00
GM1721,5.3,2017JJ00
GM1721,4.5,2018JJ00
GM1721,3.9,2019JJ00
GM1721,4.2,2020JJ00
GM1721,3.2,2021JJ00
GM1721,3.0,2022JJ00
GM1721,2.9,2023JJ00
GM0753,7.7,2013JJ00
GM0753,8.2,2014JJ00
GM0753,7.3,2015JJ00
GM0753,6.7,2016JJ00
GM0753,5.5,2017JJ00
GM0753,4.7,2018JJ00
GM0753,3.9,2019JJ00
GM0753,4.4,2020JJ00
GM0753,3.9,2021JJ00
GM0753,3.6,2022JJ00
GM0753,3.2,2023JJ00
GM0209,7.2,2013JJ00
GM0209,7.3,2014JJ00
GM0209,7.2,2015JJ00
GM0209,6.2,2016JJ00
GM0209,5.7,2017JJ00
GM0209,4.5,2018JJ00
GM0209,3.9,2019JJ00
GM0209,4.2,2020JJ00
GM0209,3.5,2021JJ00
GM0209,3.2,2022JJ00
GM0209,3.2,2023JJ00
GM0375,8.0,2013JJ00
GM0375,8.6,2014JJ00
GM0375,8.1,2015JJ00
GM0375,7.3,2016JJ00
GM0375,6.1,2017JJ00
GM0375,5.0,2018JJ00
GM0375,4.4,2019JJ00
GM0375,4.8,2020JJ00
GM0375,4.4,2021JJ00
GM0375,3.9,2022JJ00
GM0375,3.7,2023JJ00
GM0310,7.0,2013JJ00
GM0310,7.0,2014JJ00
GM0310,6.7,2015JJ00
GM0310,5.9,2016JJ00
GM0310,5.9,2017JJ00
GM0310,4.7,2018JJ00
GM0310,3.9,2019JJ00
GM0310,4.6,2020JJ00
GM0310,3.9,2021JJ00
GM0310,3.7,2022JJ00
GM0310,3.5,2023JJ00
GM1728,6.4,2013JJ00
GM1728,6.7,2014JJ00
GM1728,6.3,2015JJ00
GM1728,5.8,2016JJ00
GM1728,4.8,2017JJ00
GM1728,4.1,2018JJ00
GM1728,3.7,2019JJ00
GM1728,4.0,2020JJ00
GM1728,3.2,2021JJ00
GM1728,3.0,2022JJ00
GM1728,3.1,2023JJ00
GM0376,7.9,2013JJ00
GM0376,8.1,2014JJ00
GM0376,7.9,2015JJ00
GM0376,7.0,2016JJ00
GM0376,6.4,2017JJ00
GM0376,4.8,2018JJ00
GM0376,4.1,2019JJ00
GM0376,4.6,2020JJ00
GM0376,3.7,2021JJ00
GM0376,3.3,2022JJ00
GM0376,3.4,2023JJ00
GM0377,7.3,2013JJ00
GM0377,7.4,2014JJ00
GM0377,7.0,2015JJ00
GM0377,6.5,2016JJ00
GM0377,5.8,2017JJ00
GM0377,4.9,2018JJ00
GM0377,4.0,2019JJ00
GM0377,4.4,2020JJ00
GM0377,4.2,2021JJ00
GM0377,3.4,2022JJ00
GM0377,3.4,2023JJ00
GM1901,7.0,2013JJ00
GM1901,7.0,2014JJ00
GM1901,6.7,2015JJ00
GM1901,5.9,2016JJ00
GM1901,5.3,2017JJ00
GM1901,4.3,2018JJ00
GM1901,3.7,2019JJ00
GM1901,4.3,2020JJ00
GM1901,3.3,2021JJ00
GM1901,3.1,2022JJ00
GM1901,3.0,2023JJ00
GM0755,7.1,2013JJ00
GM0755,6.9,2014JJ00
GM0755,6.6,2015JJ00
GM0755,5.9,2016JJ00
GM0755,5.1,2017JJ00
GM0755,4.2,2018JJ00
GM0755,3.7,2019JJ00
GM0755,4.0,2020JJ00
GM0755,3.3,2021JJ00
GM0755,3.0,2022JJ00
GM0755,2.9,2023JJ00
GM1681,7.8,2013JJ00
GM1681,8.0,2014JJ00
GM1681,7.9,2015JJ00
GM1681,7.1,2016JJ00
GM1681,6.5,2017JJ00
GM1681,5.0,2018JJ00
GM1681,4.0,2019JJ00
GM1681,4.5,2020JJ00
GM1681,3.3,2021JJ00
GM1681,3.2,2022JJ00
GM1681,3.2,2023JJ00
GM0147,7.1,2013JJ00
GM0147,7.7,2014JJ00
GM0147,7.6,2015JJ00
GM0147,6.9,2016JJ00
GM0147,5.8,2017JJ00
GM0147,4.7,2018JJ00
GM0147,3.8,2019JJ00
GM0147,4.2,2020JJ00
GM0147,3.4,2021JJ00
GM0147,3.2,2022JJ00
GM0147,2.9,2023JJ00
GM0654,6.5,2013JJ00
GM0654,6.2,2014JJ00
GM0654,6.5,2015JJ00
GM0654,5.6,2016JJ00
GM0654,4.9,2017JJ00
GM0654,3.9,2018JJ00
GM0654,3.5,2019JJ00
GM0654,3.8,2020JJ00
GM0654,3.3,2021JJ00
GM0654,2.9,2022JJ00
GM0654,2.9,2023JJ00
GM0757,7.5,2013JJ00
GM0757,7.8,2014JJ00
GM0757,7.8,2015JJ00
GM0757,7.4,2016JJ00
GM0757,5.8,2017JJ00
GM0757,4.6,2018JJ00
GM0757,4.2,2019JJ00
GM0757,4.6,2020JJ00
GM0757,3.4,2021JJ00
GM0757,3.3,2022JJ00
GM0757,3.3,2023JJ00
GM0758,8.6,2013JJ00
GM0758,8.5,2014JJ00
GM0758,8.5,2015JJ00
GM0758,7.4,2016JJ00
GM0758,5.6,2017JJ00
GM0758,5.1,2018JJ00
GM0758,4.5,2019JJ00
GM0758,5.1,2020JJ00
GM0758,3.6,2021JJ00
GM0758,3.8,2022JJ00
GM0758,4.1,2023JJ00
GM1876,7.4,2013JJ00
GM1876,7.4,2014JJ00
GM1876,7.0,2015JJ00
GM1876,6.1,2016JJ00
GM1876,5.6,2017JJ00
GM1876,4.3,2018JJ00
GM1876,3.8,2019JJ00
GM1876,4.2,2020JJ00
GM1876,3.2,2021JJ00
GM1876,3.1,2022JJ00
GM1876,2.9,2023JJ00
