RegioS,Werkloosheidspercentage_13,Perioden
PV24  ,13.5,2015JJ00
PV24  ,13.7,2016JJ00
PV24  ,10.9,2017JJ00
PV24  ,8.1,2018JJ00
PV24  ,7.7,2019JJ00
PV24  ,8.5,2020JJ00
PV24  ,8.1,2021JJ00
PV24  ,6.1,2022JJ00
PV24  ,6.5,2023JJ00
PV25  ,11.4,2013JJ00
PV25  ,11.9,2014JJ00
PV25  ,11.2,2015JJ00
PV25  ,9.5,2016JJ00
PV25  ,8.1,2017JJ00
PV25  ,7.3,2018JJ00
PV25  ,6.6,2019JJ00
PV25  ,7.1,2020JJ00
PV25  ,6.2,2021JJ00
PV25  ,5.3,2022JJ00
PV25  ,5.1,2023JJ00
PV26  ,12.0,2013JJ00
PV26  ,12.4,2014JJ00
PV26  ,12.5,2015JJ00
PV26  ,10.2,2016JJ00
PV26  ,9.8,2017JJ00
PV26  ,8.0,2018JJ00
PV26  ,6.9,2019JJ00
PV26  ,8.4,2020JJ00
PV26  ,7.9,2021JJ00
PV26  ,6.5,2022JJ00
PV26  ,6.2,2023JJ00
PV27  ,13.3,2013JJ00
PV27  ,14.0,2014JJ00
PV27  ,12.7,2015JJ00
PV27  ,11.0,2016JJ00
PV27  ,9.4,2017JJ00
PV27  ,8.2,2018JJ00
PV27  ,7.3,2019JJ00
PV27  ,8.5,2020JJ00
PV27  ,8.7,2021JJ00
PV27  ,6.1,2022JJ00
PV27  ,6.2,2023JJ00
PV28  ,13.3,2013JJ00
PV28  ,14.4,2014JJ00
PV28  ,14.1,2015JJ00
PV28  ,13.0,2016JJ00
PV28  ,10.8,2017JJ00
PV28  ,8.9,2018JJ00
PV28  ,8.2,2019JJ00
PV28  ,8.7,2020JJ00
PV28  ,7.9,2021JJ00
PV28  ,6.5,2022JJ00
PV28  ,6.4,2023JJ00
PV29  ,9.1,2013JJ00
PV29  ,9.8,2014JJ00
PV29  ,8.7,2015JJ00
PV29  ,8.3,2016JJ00
PV29  ,6.4,2017JJ00
PV29  ,5.6,2018JJ00
PV29  ,5.0,2019JJ00
PV29  ,6.1,2020JJ00
PV29  ,5.2,2021JJ00
PV29  ,3.9,2022JJ00
PV29  ,4.2,2023JJ00
PV30  ,11.4,2013JJ00
PV30  ,11.7,2014JJ00
PV30  ,11.8,2015JJ00
PV30  ,10.1,2016JJ00
PV30  ,8.4,2017JJ00
PV30  ,6.5,2018JJ00
PV30  ,6.4,2019JJ00
PV30  ,7.3,2020JJ00
PV30  ,6.2,2021JJ00
PV30  ,5.0,2022JJ00
PV30  ,5.1,2023JJ00
PV31  ,11.8,2013JJ00
PV31  ,12.2,2014JJ00
PV31  ,10.5,2015JJ00
PV31  ,10.1,2016JJ00
PV31  ,8.9,2017JJ00
PV31  ,6.9,2018JJ00
PV31  ,6.1,2019JJ00
PV31  ,7.0,2020JJ00
PV31  ,6.0,2021JJ00
PV31  ,5.7,2022JJ00
PV31  ,4.8,2023JJ00
CR01  ,10.7,2013JJ00
CR01  ,11.1,2014JJ00
CR01  ,11.0,2015JJ00
CR01  ,10.4,2016JJ00
CR01  ,9.7,2017JJ00
CR01  ,7.4,2018JJ00
CR01  ,6.5,2019JJ00
CR01  ,6.9,2020JJ00
CR01  ,5.7,2021JJ00
CR01  ,4.3,2022JJ00
CR01  ,4.8,2023JJ00
CR02  ,13.0,2013JJ00
CR02  ,13.3,2014JJ00
CR02  ,12.9,2015JJ00
CR02  ,10.0,2016JJ00
CR02  ,8.2,2017JJ00
CR02  ,7.5,2018JJ00
CR02  ,6.4,2019JJ00
CR02  ,6.9,2020JJ00
CR02  ,5.7,2021JJ00
CR02  ,4.9,2022JJ00
CR02  ,5.3,2023JJ00
CR03  ,14.6,2013JJ00
CR03  ,17.2,2014JJ00
CR03  ,16.7,2015JJ00
CR03  ,15.0,2016JJ00
CR03  ,13.8,2017JJ00
CR03  ,11.0,2018JJ00
CR03  ,11.3,2019JJ00
CR03  ,11.4,2020JJ00
CR03  ,9.8,2021JJ00
CR03  ,7.3,2022JJ00
CR03  ,7.7,2023JJ00
CR04  ,14.0,2013JJ00
CR04  ,13.5,2014JJ00
CR04  ,13.4,2015JJ00
CR04  ,11.6,2016JJ00
CR04  ,10.1,2017JJ00
CR04  ,8.8,2018JJ00
CR04  ,7.4,2019JJ00
CR04  ,7.3,2020JJ00
CR04  ,6.3,2021JJ00
CR04  ,5.9,2022JJ00
CR04  ,5.9,2023JJ00
CR05  ,11.3,2013JJ00
CR05  ,11.2,2014JJ00
CR05  ,11.4,2015JJ00
CR05  ,11.6,2016JJ00
CR05  ,8.4,2017JJ00
CR05  ,6.7,2018JJ00
CR05  ,6.2,2019JJ00
CR05  ,6.3,2020JJ00
CR05  ,5.4,2021JJ00
CR05  ,5.1,2022JJ00
CR05  ,5.3,2023JJ00
CR06  ,13.0,2013JJ00
CR06  ,12.4,2014JJ00
CR06  ,12.7,2015JJ00
CR06  ,11.0,2016JJ00
CR06  ,8.6,2017JJ00
CR06  ,7.2,2018JJ00
CR06  ,6.9,2019JJ00
CR06  ,6.8,2020JJ00
CR06  ,5.5,2021JJ00
CR06  ,5.2,2022JJ00
CR06  ,5.3,2023JJ00
CR07  ,12.5,2013JJ00
CR07  ,13.2,2014JJ00
CR07  ,12.8,2015JJ00
CR07  ,11.4,2016JJ00
CR07  ,9.3,2017JJ00
CR07  ,7.9,2018JJ00
CR07  ,7.0,2019JJ00
CR07  ,8.4,2020JJ00
CR07  ,5.6,2021JJ00
CR07  ,5.7,2022JJ00
CR07  ,5.3,2023JJ00
CR08  ,12.1,2013JJ00
CR08  ,13.0,2014JJ00
CR08  ,13.0,2015JJ00
CR08  ,11.7,2016JJ00
CR08  ,9.5,2017JJ00
CR08  ,8.0,2018JJ00
CR08  ,6.2,2019JJ00
CR08  ,7.6,2020JJ00
CR08  ,4.8,2021JJ00
CR08  ,4.2,2022JJ00
CR08  ,4.9,2023JJ00
CR09  ,11.0,2013JJ00
CR09  ,13.0,2014JJ00
CR09  ,10.9,2015JJ00
CR09  ,10.2,2016JJ00
CR09  ,7.7,2017JJ00
CR09  ,6.7,2018JJ00
CR09  ,5.6,2019JJ00
CR09  ,6.6,2020JJ00
CR09  ,5.3,2021JJ00
CR09  ,4.9,2022JJ00
CR09  ,4.6,2023JJ00
CR10  ,10.5,2013JJ00
CR10  ,11.4,2014JJ00
CR10  ,11.6,2015JJ00
CR10  ,10.5,2016JJ00
CR10  ,8.4,2017JJ00
CR10  ,6.5,2018JJ00
CR10  ,5.8,2019JJ00
CR10  ,6.4,2020JJ00
CR10  ,5.5,2021JJ00
CR10  ,4.3,2022JJ00
CR10  ,5.0,2023JJ00
CR11  ,12.8,2013JJ00
CR11  ,13.5,2014JJ00
CR11  ,13.0,2015JJ00
CR11  ,11.6,2016JJ00
CR11  ,9.1,2017JJ00
CR11  ,8.1,2018JJ00
CR11  ,6.4,2019JJ00
CR11  ,7.5,2020JJ00
CR11  ,5.5,2021JJ00
CR11  ,4.5,2022JJ00
CR11  ,6.3,2023JJ00
CR12  ,12.8,2013JJ00
CR12  ,13.2,2014JJ00
CR12  ,12.4,2015JJ00
CR12  ,11.2,2016JJ00
CR12  ,8.9,2017JJ00
CR12  ,7.0,2018JJ00
CR12  ,6.6,2019JJ00
CR12  ,7.2,2020JJ00
CR12  ,6.1,2021JJ00
CR12  ,4.8,2022JJ00
CR12  ,5.7,2023JJ00
CR13  ,10.3,2013JJ00
CR13  ,10.6,2014JJ00
CR13  ,9.9,2015JJ00
CR13  ,8.5,2016JJ00
CR13  ,7.4,2017JJ00
CR13  ,6.7,2018JJ00
CR13  ,6.1,2019JJ00
CR13  ,6.7,2020JJ00
CR13  ,5.8,2021JJ00
CR13  ,5.0,2022JJ00
CR13  ,4.8,2023JJ00
CR14  ,10.1,2013JJ00
CR14  ,10.9,2014JJ00
CR14  ,10.0,2015JJ00
CR14  ,8.7,2016JJ00
CR14  ,7.8,2017JJ00
CR14  ,6.5,2018JJ00
CR14  ,5.6,2019JJ00
CR14  ,6.1,2020JJ00
CR14  ,4.8,2021JJ00
CR14  ,4.5,2022JJ00
CR14  ,4.4,2023JJ00
CR15  ,13.9,2013JJ00
CR15  ,14.8,2014JJ00
CR15  ,14.0,2015JJ00
CR15  ,11.5,2016JJ00
CR15  ,9.5,2017JJ00
CR15  ,8.9,2018JJ00
CR15  ,7.8,2019JJ00
CR15  ,8.3,2020JJ00
CR15  ,8.1,2021JJ00
CR15  ,6.5,2022JJ00
CR15  ,6.1,2023JJ00
CR16  ,10.0,2013JJ00
CR16  ,10.4,2014JJ00
CR16  ,9.7,2015JJ00
CR16  ,8.4,2016JJ00
CR16  ,7.2,2017JJ00
CR16  ,6.5,2018JJ00
CR16  ,6.2,2019JJ00
CR16  ,6.3,2020JJ00
CR16  ,5.2,2021JJ00
CR16  ,4.5,2022JJ00
CR16  ,4.3,2023JJ00
CR17  ,12.0,2013JJ00
CR17  ,12.4,2014JJ00
CR17  ,12.5,2015JJ00
CR17  ,10.2,2016JJ00
CR17  ,9.8,2017JJ00
CR17  ,8.0,2018JJ00
CR17  ,6.9,2019JJ00
CR17  ,8.4,2020JJ00
CR17  ,7.9,2021JJ00
CR17  ,6.5,2022JJ00
CR17  ,6.2,2023JJ00
CR18  ,9.8,2013JJ00
CR18  ,10.9,2014JJ00
CR18  ,10.3,2015JJ00
CR18  ,8.9,2016JJ00
CR18  ,7.7,2017JJ00
CR18  ,6.3,2018JJ00
CR18  ,5.7,2019JJ00
CR18  ,6.0,2020JJ00
CR18  ,5.2,2021JJ00
CR18  ,4.7,2022JJ00
CR18  ,4.4,2023JJ00
CR19  ,12.7,2013JJ00
CR19  ,13.1,2014JJ00
CR19  ,10.2,2015JJ00
CR19  ,8.9,2016JJ00
CR19  ,8.5,2017JJ00
CR19  ,7.3,2018JJ00
CR19  ,6.3,2019JJ00
CR19  ,7.0,2020JJ00
CR19  ,6.0,2021JJ00
CR19  ,4.8,2022JJ00
CR19  ,5.1,2023JJ00
CR20  ,9.7,2013JJ00
CR20  ,11.7,2014JJ00
CR20  ,11.4,2015JJ00
CR20  ,9.2,2016JJ00
CR20  ,7.6,2017JJ00
CR20  ,6.8,2018JJ00
CR20  ,6.4,2019JJ00
CR20  ,7.1,2020JJ00
CR20  ,6.6,2021JJ00
CR20  ,5.3,2022JJ00
CR20  ,5.2,2023JJ00
CR21  ,15.0,2013JJ00
CR21  ,16.0,2014JJ00
CR21  ,13.1,2015JJ00
CR21  ,11.0,2016JJ00
CR21  ,9.3,2017JJ00
CR21  ,8.8,2018JJ00
CR21  ,7.7,2019JJ00
CR21  ,9.2,2020JJ00
CR21  ,7.7,2021JJ00
CR21  ,6.2,2022JJ00
CR21  ,6.4,2023JJ00
CR22  ,12.4,2013JJ00
CR22  ,13.0,2014JJ00
CR22  ,11.4,2015JJ00
CR22  ,10.1,2016JJ00
CR22  ,8.7,2017JJ00
CR22  ,7.7,2018JJ00
CR22  ,5.8,2019JJ00
CR22  ,7.2,2020JJ00
CR22  ,6.4,2021JJ00
CR22  ,5.1,2022JJ00
CR22  ,5.7,2023JJ00
CR23  ,15.6,2013JJ00
CR23  ,15.7,2014JJ00
CR23  ,14.7,2015JJ00
CR23  ,12.8,2016JJ00
CR23  ,10.8,2017JJ00
CR23  ,9.4,2018JJ00
CR23  ,8.5,2019JJ00
CR23  ,10.0,2020JJ00
CR23  ,11.5,2021JJ00
CR23  ,7.2,2022JJ00
CR23  ,7.1,2023JJ00
CR24  ,11.9,2013JJ00
CR24  ,13.4,2014JJ00
CR24  ,12.4,2015JJ00
CR24  ,10.7,2016JJ00
CR24  ,9.3,2017JJ00
CR24  ,8.6,2018JJ00
CR24  ,7.1,2019JJ00
CR24  ,8.6,2020JJ00
CR24  ,7.0,2021JJ00
CR24  ,5.9,2022JJ00
CR24  ,5.6,2023JJ00
CR25  ,11.4,2013JJ00
CR25  ,12.6,2014JJ00
CR25  ,11.1,2015JJ00
CR25  ,10.9,2016JJ00
CR25  ,8.9,2017JJ00
CR25  ,7.7,2018JJ00
CR25  ,6.8,2019JJ00
CR25  ,8.2,2020JJ00
CR25  ,6.6,2021JJ00
CR25  ,5.6,2022JJ00
CR25  ,5.4,2023JJ00
CR26  ,15.4,2013JJ00
CR26  ,16.5,2014JJ00
CR26  ,16.9,2015JJ00
CR26  ,14.9,2016JJ00
CR26  ,12.5,2017JJ00
CR26  ,10.2,2018JJ00
CR26  ,9.2,2019JJ00
CR26  ,10.5,2020JJ00
CR26  ,9.4,2021JJ00
CR26  ,7.5,2022JJ00
CR26  ,7.3,2023JJ00
CR27  ,11.9,2013JJ00
CR27  ,11.8,2014JJ00
CR27  ,10.9,2015JJ00
CR27  ,10.4,2016JJ00
CR27  ,10.0,2017JJ00
CR27  ,8.3,2018JJ00
CR27  ,7.1,2019JJ00
CR27  ,7.7,2020JJ00
CR27  ,7.2,2021JJ00
CR27  ,5.7,2022JJ00
CR27  ,5.6,2023JJ00
CR28  ,10.5,2013JJ00
CR28  ,10.9,2014JJ00
CR28  ,10.5,2015JJ00
CR28  ,10.6,2016JJ00
CR28  ,8.5,2017JJ00
CR28  ,6.8,2018JJ00
CR28  ,6.2,2019JJ00
CR28  ,7.4,2020JJ00
CR28  ,6.5,2021JJ00
CR28  ,5.1,2022JJ00
CR28  ,5.0,2023JJ00
CR29  ,14.1,2013JJ00
CR29  ,15.6,2014JJ00
CR29  ,15.4,2015JJ00
CR29  ,14.5,2016JJ00
CR29  ,11.5,2017JJ00
CR29  ,9.6,2018JJ00
CR29  ,9.1,2019JJ00
CR29  ,8.7,2020JJ00
CR29  ,8.1,2021JJ00
CR29  ,6.8,2022JJ00
CR29  ,6.8,2023JJ00
CR30  ,11.1,2013JJ00
CR30  ,12.2,2014JJ00
CR30  ,12.0,2015JJ00
CR30  ,10.1,2016JJ00
CR30  ,9.0,2017JJ00
CR30  ,7.3,2018JJ00
CR30  ,7.0,2019JJ00
CR30  ,7.7,2020JJ00
CR30  ,6.4,2021JJ00
CR30  ,5.5,2022JJ00
CR30  ,5.5,2023JJ00
CR31  ,8.2,2013JJ00
CR31  ,9.9,2014JJ00
CR31  ,8.2,2015JJ00
CR31  ,8.0,2016JJ00
CR31  ,6.1,2017JJ00
CR31  ,5.9,2018JJ00
CR31  ,4.9,2019JJ00
CR31  ,5.2,2020JJ00
CR31  ,4.8,2021JJ00
CR31  ,3.5,2022JJ00
CR31  ,3.8,2023JJ00
CR32  ,9.4,2013JJ00
CR32  ,9.7,2014JJ00
CR32  ,8.9,2015JJ00
CR32  ,8.3,2016JJ00
CR32  ,6.6,2017JJ00
CR32  ,5.5,2018JJ00
CR32  ,5.0,2019JJ00
CR32  ,6.5,2020JJ00
CR32  ,5.4,2021JJ00
CR32  ,4.0,2022JJ00
CR32  ,4.3,2023JJ00
CR33  ,11.5,2013JJ00
CR33  ,11.8,2014JJ00
CR33  ,12.2,2015JJ00
CR33  ,10.4,2016JJ00
CR33  ,8.8,2017JJ00
CR33  ,6.7,2018JJ00
CR33  ,6.8,2019JJ00
CR33  ,7.9,2020JJ00
CR33  ,6.1,2021JJ00
CR33  ,4.9,2022JJ00
CR33  ,5.2,2023JJ00
CR34  ,11.7,2013JJ00
CR34  ,11.7,2014JJ00
CR34  ,11.8,2015JJ00
CR34  ,10.0,2016JJ00
CR34  ,8.3,2017JJ00
CR34  ,6.1,2018JJ00
CR34  ,6.2,2019JJ00
CR34  ,7.2,2020JJ00
CR34  ,6.5,2021JJ00
CR34  ,5.0,2022JJ00
CR34  ,5.2,2023JJ00
CR35  ,10.8,2013JJ00
CR35  ,11.4,2014JJ00
CR35  ,11.5,2015JJ00
CR35  ,9.5,2016JJ00
CR35  ,8.1,2017JJ00
CR35  ,5.9,2018JJ00
CR35  ,5.8,2019JJ00
CR35  ,6.7,2020JJ00
CR35  ,5.7,2021JJ00
CR35  ,4.9,2022JJ00
CR35  ,4.7,2023JJ00
CR36  ,11.5,2013JJ00
CR36  ,12.0,2014JJ00
CR36  ,11.7,2015JJ00
CR36  ,10.4,2016JJ00
CR36  ,8.5,2017JJ00
CR36  ,7.1,2018JJ00
CR36  ,6.8,2019JJ00
CR36  ,7.4,2020JJ00
CR36  ,6.5,2021JJ00
CR36  ,5.1,2022JJ00
CR36  ,5.3,2023JJ00
CR37  ,11.0,2013JJ00
CR37  ,11.4,2014JJ00
CR37  ,9.6,2015JJ00
CR37  ,9.2,2016JJ00
CR37  ,8.0,2017JJ00
CR37  ,6.3,2018JJ00
CR37  ,5.3,2019JJ00
CR37  ,6.2,2020JJ00
CR37  ,5.6,2021JJ00
CR37  ,5.0,2022JJ00
CR37  ,4.3,2023JJ00
CR38  ,10.6,2013JJ00
CR38  ,10.8,2014JJ00
CR38  ,9.7,2015JJ00
CR38  ,9.6,2016JJ00
CR38  ,8.6,2017JJ00
CR38  ,6.6,2018JJ00
CR38  ,6.3,2019JJ00
CR38  ,6.6,2020JJ00
CR38  ,5.5,2021JJ00
CR38  ,5.2,2022JJ00
CR38  ,4.7,2023JJ00
CR39  ,12.7,2013JJ00
CR39  ,13.4,2014JJ00
CR39  ,11.4,2015JJ00
CR39  ,10.7,2016JJ00
CR39  ,9.5,2017JJ00
CR39  ,7.4,2018JJ00
CR39  ,6.5,2019JJ00
CR39  ,7.6,2020JJ00
CR39  ,6.4,2021JJ00
CR39  ,6.3,2022JJ00
CR39  ,5.2,2023JJ00
CR40  ,15.8,2013JJ00
CR40  ,16.2,2014JJ00
CR40  ,13.5,2015JJ00
CR40  ,13.7,2016JJ00
CR40  ,10.9,2017JJ00
CR40  ,8.1,2018JJ00
CR40  ,7.7,2019JJ00
CR40  ,8.5,2020JJ00
CR40  ,8.1,2021JJ00
CR40  ,6.1,2022JJ00
CR40  ,6.5,2023JJ00
GM1680,9.9,2013JJ00
GM1680,12.0,2014JJ00
GM1680,11.6,2015JJ00
GM1680,10.5,2016JJ00
GM1680,7.8,2017JJ00
GM1680,7.7,2018JJ00
GM1680,7.4,2019JJ00
GM1680,7.9,2020JJ00
GM1680,5.4,2021JJ00
GM1680,5.1,2022JJ00
GM1680,4.3,2023JJ00
GM0358,10.0,2013JJ00
GM0358,9.5,2014JJ00
GM0358,9.8,2015JJ00
GM0358,9.9,2016JJ00
GM0358,7.2,2017JJ00
GM0358,6.1,2018JJ00
GM0358,5.3,2019JJ00
GM0358,6.5,2020JJ00
GM0358,7.0,2021JJ00
GM0358,5.0,2022JJ00
GM0358,4.8,2023JJ00
GM0197,8.9,2013JJ00
GM0197,9.5,2014JJ00
GM0197,8.3,2015JJ00
GM0197,8.2,2016JJ00
GM0197,6.1,2017JJ00
GM0197,5.1,2018JJ00
GM0197,4.7,2019JJ00
GM0197,4.8,2020JJ00
GM0197,4.4,2021JJ00
GM0197,4.3,2022JJ00
GM0197,3.7,2023JJ00
GM0059,10.3,2013JJ00
GM0059,11.5,2014JJ00
GM0059,11.5,2015JJ00
GM0059,10.0,2016JJ00
GM0059,6.5,2017JJ00
GM0059,5.3,2018JJ00
GM0059,5.2,2019JJ00
GM0059,6.4,2020JJ00
GM0059,5.1,2021JJ00
GM0059,4.3,2022JJ00
GM0059,5.0,2023JJ00
GM0482,11.1,2013JJ00
GM0482,11.0,2014JJ00
GM0482,11.1,2015JJ00
GM0482,7.7,2016JJ00
GM0482,7.4,2017JJ00
GM0482,5.9,2018JJ00
GM0482,6.1,2019JJ00
GM0482,6.2,2020JJ00
GM0482,5.3,2021JJ00
GM0482,4.6,2022JJ00
GM0482,5.1,2023JJ00
GM0613,10.2,2013JJ00
GM0613,12.5,2014JJ00
GM0613,11.8,2015JJ00
GM0613,10.1,2016JJ00
GM0613,7.9,2017JJ00
GM0613,6.3,2018JJ00
GM0613,6.8,2019JJ00
GM0613,7.4,2020JJ00
GM0613,7.2,2021JJ00
GM0613,5.4,2022JJ00
GM0613,5.0,2023JJ00
GM0361,14.0,2013JJ00
GM0361,14.7,2014JJ00
GM0361,9.9,2015JJ00
GM0361,8.9,2016JJ00
GM0361,9.2,2017JJ00
GM0361,8.4,2018JJ00
GM0361,6.8,2019JJ00
GM0361,7.0,2020JJ00
GM0361,6.1,2021JJ00
GM0361,5.5,2022JJ00
GM0361,5.4,2023JJ00
GM0141,15.1,2013JJ00
GM0141,15.7,2014JJ00
GM0141,15.1,2015JJ00
GM0141,12.3,2016JJ00
GM0141,10.9,2017JJ00
GM0141,8.1,2018JJ00
GM0141,7.4,2019JJ00
GM0141,7.4,2020JJ00
GM0141,7.7,2021JJ00
GM0141,5.2,2022JJ00
GM0141,6.4,2023JJ00
GM0034,19.0,2013JJ00
GM0034,18.2,2014JJ00
GM0034,15.9,2015JJ00
GM0034,16.0,2016JJ00
GM0034,12.1,2017JJ00
GM0034,8.4,2018JJ00
GM0034,8.9,2019JJ00
GM0034,9.7,2020JJ00
GM0034,10.1,2021JJ00
GM0034,6.8,2022JJ00
GM0034,7.6,2023JJ00
GM0484,10.1,2013JJ00
GM0484,11.0,2014JJ00
GM0484,9.5,2015JJ00
GM0484,10.6,2016JJ00
GM0484,8.3,2017JJ00
GM0484,7.0,2018JJ00
GM0484,6.6,2019JJ00
GM0484,8.0,2020JJ00
GM0484,6.4,2021JJ00
GM0484,4.3,2022JJ00
GM0484,4.6,2023JJ00
GM1723,7.2,2013JJ00
GM1723,7.6,2014JJ00
GM1723,9.8,2015JJ00
GM1723,8.6,2016JJ00
GM1723,7.9,2017JJ00
GM1723,5.7,2018JJ00
GM1723,5.9,2019JJ00
GM1723,5.7,2020JJ00
GM1723,5.3,2021JJ00
GM1723,4.2,2022JJ00
GM1723,3.7,2023JJ00
GM1959,8.5,2013JJ00
GM1959,9.2,2014JJ00
GM1959,9.2,2015JJ00
GM1959,8.0,2016JJ00
GM1959,6.6,2017JJ00
GM1959,5.0,2018JJ00
GM1959,4.4,2019JJ00
GM1959,5.4,2020JJ00
GM1959,4.3,2021JJ00
GM1959,3.6,2022JJ00
GM1959,3.8,2023JJ00
GM0060,9.5,2013JJ00
GM0060,8.6,2014JJ00
GM0060,8.6,2015JJ00
GM0060,7.9,2016JJ00
GM0060,6.8,2017JJ00
GM0060,4.9,2018JJ00
GM0060,5.3,2019JJ00
GM0060,5.5,2020JJ00
GM0060,4.9,2021JJ00
GM0060,3.9,2022JJ00
GM0060,4.2,2023JJ00
GM0307,11.9,2013JJ00
GM0307,13.8,2014JJ00
GM0307,13.7,2015JJ00
GM0307,9.7,2016JJ00
GM0307,12.0,2017JJ00
GM0307,9.1,2018JJ00
GM0307,6.9,2019JJ00
GM0307,9.5,2020JJ00
GM0307,9.7,2021JJ00
GM0307,8.4,2022JJ00
GM0307,7.2,2023JJ00
GM0362,12.6,2013JJ00
GM0362,15.3,2014JJ00
GM0362,12.9,2015JJ00
GM0362,12.9,2016JJ00
GM0362,10.7,2017JJ00
GM0362,10.0,2018JJ00
GM0362,9.3,2019JJ00
GM0362,9.1,2020JJ00
GM0362,9.3,2021JJ00
GM0362,7.4,2022JJ00
GM0362,6.9,2023JJ00
GM0363,19.6,2013JJ00
GM0363,18.9,2014JJ00
GM0363,17.5,2015JJ00
GM0363,14.6,2016JJ00
GM0363,12.6,2017JJ00
GM0363,11.5,2018JJ00
GM0363,10.3,2019JJ00
GM0363,12.0,2020JJ00
GM0363,14.7,2021JJ00
GM0363,8.3,2022JJ00
GM0363,8.3,2023JJ00
GM0200,11.4,2013JJ00
GM0200,11.6,2014JJ00
GM0200,11.6,2015JJ00
GM0200,8.4,2016JJ00
GM0200,8.0,2017JJ00
GM0200,7.8,2018JJ00
GM0200,7.6,2019JJ00
GM0200,8.0,2020JJ00
GM0200,6.6,2021JJ00
GM0200,6.2,2022JJ00
GM0200,5.3,2023JJ00
GM0202,16.3,2013JJ00
GM0202,22.1,2014JJ00
GM0202,17.1,2015JJ00
GM0202,13.0,2016JJ00
GM0202,12.0,2017JJ00
GM0202,10.5,2018JJ00
GM0202,9.1,2019JJ00
GM0202,10.0,2020JJ00
GM0202,10.7,2021JJ00
GM0202,8.6,2022JJ00
GM0202,7.0,2023JJ00
GM0106,14.5,2013JJ00
GM0106,15.1,2014JJ00
GM0106,15.6,2015JJ00
GM0106,12.4,2016JJ00
GM0106,10.3,2017JJ00
GM0106,8.8,2018JJ00
GM0106,7.7,2019JJ00
GM0106,10.2,2020JJ00
GM0106,5.5,2021JJ00
GM0106,6.7,2022JJ00
GM0106,6.2,2023JJ00
GM0743,9.2,2013JJ00
GM0743,8.6,2014JJ00
GM0743,8.3,2015JJ00
GM0743,8.4,2016JJ00
GM0743,7.5,2017JJ00
GM0743,5.7,2018JJ00
GM0743,6.1,2019JJ00
GM0743,6.8,2020JJ00
GM0743,5.2,2021JJ00
GM0743,4.2,2022JJ00
GM0743,4.6,2023JJ00
GM0744,9.4,2013JJ00
GM0744,10.2,2014JJ00
GM0744,9.4,2015JJ00
GM0744,8.1,2016JJ00
GM0744,7.0,2017JJ00
GM0744,5.7,2018JJ00
GM0744,5.8,2019JJ00
GM0744,5.9,2020JJ00
GM0744,5.0,2021JJ00
GM0744,4.1,2022JJ00
GM0744,4.4,2023JJ00
GM0308,13.8,2013JJ00
GM0308,11.3,2014JJ00
GM0308,12.6,2015JJ00
GM0308,10.0,2016JJ00
GM0308,7.9,2017JJ00
GM0308,7.2,2018JJ00
GM0308,6.3,2019JJ00
GM0308,8.2,2020JJ00
GM0308,6.9,2021JJ00
GM0308,5.7,2022JJ00
GM0308,5.4,2023JJ00
GM0489,14.0,2013JJ00
GM0489,11.4,2014JJ00
GM0489,10.9,2015JJ00
GM0489,10.8,2016JJ00
GM0489,11.0,2017JJ00
GM0489,7.4,2018JJ00
GM0489,6.1,2019JJ00
GM0489,7.9,2020JJ00
GM0489,6.7,2021JJ00
GM0489,5.3,2022JJ00
GM0489,6.1,2023JJ00
GM0203,7.3,2013JJ00
GM0203,8.0,2014JJ00
GM0203,7.8,2015JJ00
GM0203,6.5,2016JJ00
GM0203,6.2,2017JJ00
GM0203,5.4,2018JJ00
GM0203,4.6,2019JJ00
GM0203,5.2,2020JJ00
GM0203,4.9,2021JJ00
GM0203,4.0,2022JJ00
GM0203,4.2,2023JJ00
GM0888,10.7,2013JJ00
GM0888,13.0,2014JJ00
GM0888,11.5,2015JJ00
GM0888,10.8,2016JJ00
GM0888,9.6,2017JJ00
GM0888,6.8,2018JJ00
GM0888,6.1,2019JJ00
GM0888,7.2,2020JJ00
GM0888,6.2,2021JJ00
GM0888,5.4,2022JJ00
GM0888,4.2,2023JJ00
GM1954,11.0,2013JJ00
GM1954,10.9,2014JJ00
GM1954,10.5,2015JJ00
GM1954,9.8,2016JJ00
GM1954,8.2,2017JJ00
GM1954,6.8,2018JJ00
GM1954,4.8,2019JJ00
GM1954,6.3,2020JJ00
GM1954,5.7,2021JJ00
GM1954,5.5,2022JJ00
GM1954,4.4,2023JJ00
GM0889,9.9,2013JJ00
